#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:06:20Z,13.6,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:06:40Z,13.72,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:06:50Z,13.67,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:07:30Z,13.555,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:08:00Z,13.56,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:08:40Z,13.41,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:09:00Z,13.27,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:09:20Z,13.32,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:09:40Z,13.37,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:10:00Z,13.35,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:10:10Z,13.26,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:10:30Z,13.15,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:10:50Z,13.24,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:11:10Z,13.28,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:11:30Z,13.04,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:11:50Z,13.2,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:12:00Z,13.04,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:12:20Z,13.09,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:12:40Z,13.07,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:13:10Z,13.1,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:13:30Z,13.04,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:14:20Z,13.21,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:14:30Z,13.29,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:14:50Z,13.12,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:15:00Z,13.36,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:15:20Z,13.07,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:15:50Z,12.96,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:16:00Z,13.03,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:16:20Z,12.94,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:16:40Z,13.01,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:16:50Z,13.04,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:17:10Z,12.86,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:17:30Z,13.06,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:17:50Z,12.88,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:18:20Z,12.925,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:18:40Z,12.75,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:19:20Z,12.76,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:19:30Z,12.79,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:20:00Z,12.68,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:20:20Z,12.59,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:20:30Z,11.5,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:20:50Z,12.79,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:21:00Z,12.65,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:21:20Z,12.85,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:21:40Z,12.61,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:22:00Z,12.52,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:22:20Z,12.35,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:22:30Z,12.53,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:23:00Z,12.51,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:24:20Z,12.47,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:24:30Z,12.57,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:24:40Z,12.51,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:25:00Z,12.52,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:25:10Z,12.64,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:25:30Z,12.41,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:25:50Z,12.35,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:26:10Z,12.57,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:26:30Z,12.35,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:26:50Z,12.51,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:27:00Z,12.27,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:27:20Z,12.61,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:27:40Z,12.74,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:28:00Z,12.57,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:28:20Z,12.66,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:28:30Z,12.72,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:29:30Z,12.72,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:29:40Z,12.57,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:30:00Z,12.61,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:30:20Z,12.62,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:30:40Z,12.5,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:31:00Z,12.55,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:31:30Z,12.48,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:31:50Z,12.52,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:32:20Z,12.53,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:32:30Z,12.5,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:33:20Z,12.8,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:34:00Z,12.41,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:34:30Z,12.58,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:34:50Z,12.44,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:35:00Z,12.44,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:35:20Z,12.51,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:35:30Z,12.37,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:35:40Z,12.43,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:36:10Z,12.46,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:36:20Z,12.35,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:36:40Z,12.33,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:37:00Z,12.34,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:37:10Z,12.3,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:37:30Z,12.53,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:37:50Z,12.31,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:38:50Z,12.29,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:39:00Z,12.4,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:39:20Z,12.29,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:39:40Z,12.44,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:40:00Z,12.36,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:40:20Z,12.23,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:40:30Z,12.37,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:41:00Z,12.34,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:41:10Z,12.47,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:41:30Z,12.38,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:41:50Z,12.25,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:42:00Z,12.28,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:42:20Z,12.26,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:42:40Z,12.29,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:43:00Z,12.36,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:43:30Z,12.3,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:43:40Z,12.6,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:43:50Z,12.37,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:44:10Z,12.47,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:44:30Z,12.45,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:45:00Z,12.34,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:45:20Z,12.3,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:45:40Z,12.33,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:46:00Z,12.44,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:46:20Z,12.35,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:46:40Z,12.43,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:46:50Z,12.34,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:47:10Z,12.34,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:47:30Z,12.55,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:47:50Z,12.59,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:48:00Z,12.47,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:48:30Z,12.69,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:48:40Z,12.7,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:49:00Z,12.89,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:49:20Z,12.86,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:49:30Z,12.78,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:49:50Z,12.89,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:50:20Z,12.79,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:50:30Z,12.96,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:50:50Z,12.8,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:51:00Z,12.87,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:51:20Z,12.76,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:51:40Z,12.74,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:52:00Z,13.41,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:52:20Z,12.74,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:52:30Z,12.86,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:52:50Z,12.7,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:53:10Z,12.68,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:53:40Z,12.82,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:53:50Z,12.71,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:54:10Z,12.64,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:54:20Z,12.69,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:54:40Z,12.67,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:55:00Z,12.76,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:55:20Z,12.7,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:55:40Z,12.79,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:55:50Z,13.36,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:56:10Z,13.89,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:56:30Z,14.06,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:56:50Z,13.9,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:57:10Z,14.06,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:57:30Z,14.02,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:57:40Z,13.9,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:58:00Z,14,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:58:20Z,13.79,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:58:50Z,14.02,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:59:10Z,14.03,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:59:30Z,13.87,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:59:50Z,13.96,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T05:00:00Z,13.62,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T05:00:20Z,13.55,CH4,Aty,Esp-4
,,0,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T05:00:40Z,13.66,CH4,Aty,Esp-4
,,1,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:01:00Z,5.69,Propane,Aty,Esp-4
,,1,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:01:20Z,5.76,Propane,Aty,Esp-4
,,1,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:01:50Z,5.67,Propane,Aty,Esp-4
,,1,2022-06-09T04:00:45.627444814Z,2022-06-09T05:00:45.627444814Z,2022-06-09T04:02:10Z,5.74,Propane,Aty,Esp-4
